admin2_idx,n_samples,r2_full,r2_no_energy,r2_no_surface,r2_no_root,delta_energy,delta_surface,delta_root,max_delta,dominance_class,koppen_id,koppen_name,total_mismatch_freq,risk_class,avg_production
577,484,0.1904086439104464,0.0672650146353045,0.1566626165673966,0.0683608771452418,0.1231436292751418,0.0337460273430497,0.1220477667652045,0.1231436292751418,4,3,Desert,0.0,0.0,43.99553932931541
578,451,0.1462913201260682,0.0962639900622539,0.1282750791581495,-0.0027700998678952,0.0500273300638143,0.0180162409679187,0.1490614199939635,0.1490614199939635,1,3,Desert,0.0,0.0,43.653099891825065
579,348,0.205644623022742,0.1412574246470588,0.2022371043170161,0.0639518962800268,0.0643871983756831,0.0034075187057258,0.1416927267427151,0.1416927267427151,1,3,Desert,,,103.81073812259804
580,518,0.1677786936677276,-0.1152111125756749,0.1709579597298021,0.1210374477559457,0.2829898062434026,0.0,0.0467412459117819,0.2829898062434026,2,3,Desert,0.0,0.0,
581,527,0.0516024015993324,-0.1240981679998107,0.0514067434508543,0.0360503499320314,0.1757005695991432,0.0001956581484781,0.015552051667301,0.1757005695991432,2,3,Desert,,,398.7825
584,541,-0.2324042737721436,-0.5420242514789946,-0.2475739112754889,0.0395663597102301,0.3096199777068509,0.0151696375033452,0.0,0.3096199777068509,0,3,Desert,0.0002878526194588371,0.0,35.17283867552294
586,637,0.0563335572653056,-0.1983415149180305,0.0192532225502719,0.1442746680764728,0.2546750721833362,0.0370803347150336,0.0,0.2546750721833362,2,3,Desert,0.0010362694300518134,0.0,12.397799483139211
587,517,-0.1565459959128694,-0.1615332578589174,-0.2338668270215016,-0.2273050575906456,0.004987261946048,0.0773208311086322,0.0707590616777762,0.0773208311086322,0,3,Desert,,,241.24124354664096
591,773,0.1029440516766665,0.0782172844376376,0.0888783228231354,0.0467217008493883,0.0247267672390288,0.014065728853531,0.0562223508272782,0.0562223508272782,1,3,Desert,0.0025906735751295338,0.0,105.41257805323657
593,696,0.0226376160053448,-0.1587066177343137,-0.0056135137758319,0.0853904820984351,0.1813442337396585,0.0282511297811768,0.0,0.1813442337396585,0,3,Desert,0.0017271157167530224,0.0,161.85703231850115
594,509,-0.0519156889465972,-0.0946219389405531,-0.1735096406980529,-0.0816394250209697,0.0427062499939558,0.1215939517514557,0.0297237360743725,0.1215939517514557,0,3,Desert,,,
597,871,0.3700502661112514,0.2330672174829655,0.3547993516027312,0.3016797713848914,0.1369830486282859,0.0152509145085202,0.06837049472636,0.1369830486282859,2,3,Desert,0.002714038983469035,0.0,
598,573,0.2452899177890306,0.1429387633189239,0.220621848445443,0.1968164713092729,0.1023511544701066,0.0246680693435875,0.0484734464797577,0.1023511544701066,2,3,Desert,,,404.8594842985714
602,724,0.2804273405518048,0.139768695964039,0.2482370439062318,0.2029183244557371,0.1406586445877657,0.032190296645573,0.0775090160960677,0.1406586445877657,2,3,Desert,0.0007401924500370096,0.0,31.310427189202414
604,704,0.258911675031002,0.1321115606252064,0.2179959949849695,0.1828352260703234,0.1268001144057955,0.0409156800460324,0.0760764489606785,0.1268001144057955,2,3,Desert,0.0,0.0,57.23338146409653
605,711,0.2728971947798596,0.1901921358697231,0.242762804457948,0.1831154351770079,0.0827050589101364,0.0301343903219115,0.0897817596028517,0.0897817596028517,4,3,Desert,0.0,0.0,345.8661334583656
679,474,-0.3766869288467931,-0.3920781334162289,-0.4382375077275697,-0.0610294460809506,0.0153912045694357,0.0615505788807766,0.0,0.0615505788807766,0,3,Desert,,,
680,727,0.1448126361197919,0.0592810080159955,0.1160051043209432,0.0112084738899742,0.0855316281037963,0.0288075317988486,0.1336041622298176,0.1336041622298176,1,3,Desert,,,
687,862,0.2098130954291396,0.1688200574988182,0.2050654030483851,0.0289952482578474,0.0409930379303213,0.0047476923807544,0.1808178471712921,0.1808178471712921,1,3,Desert,,,
688,979,0.0688236522628645,0.0650617457845926,0.0480694453292708,-0.1495046095259293,0.0037619064782719,0.0207542069335937,0.2183282617887939,0.2183282617887939,1,3,Desert,,,
689,860,0.1837061522813855,0.1839053983923374,0.172039057952497,0.0360999895747902,0.0,0.0116670943288884,0.1476061627065953,0.1476061627065953,1,3,Desert,,,
691,721,0.2200632098978928,0.144360489444051,0.1990342670169114,0.091522312482435,0.0757027204538418,0.0210289428809814,0.1285408974154578,0.1285408974154578,1,3,Desert,,,
693,853,0.1520207140571646,0.1078011089192585,0.1485401080682095,-0.0103198511177138,0.0442196051379061,0.0034806059889551,0.1623405651748785,0.1623405651748785,1,3,Desert,,,
694,273,-1.36181456840134,-0.5570125636541674,-2.1350587921694077,-0.8634862797181884,0.0,0.7732442237680677,0.0,0.7732442237680677,0,3,Desert,,,
695,70,-7.108961058555664,-1.1513261851044816,-6.807396384523929,-9.984766718641175,0.0,0.0,2.875805660085513,2.875805660085513,0,3,Desert,,,
725,984,-0.2971335835767161,-0.416695841685722,-0.549233206030737,0.0590979278854958,0.1195622581090058,0.2520996224540208,0.0,0.2520996224540208,0,3,Desert,,,
728,907,-0.137917554685806,-0.09976889901446,-0.1832351428302077,0.0544838059964815,0.0,0.0453175881444016,0.0,0.0453175881444016,0,3,Desert,0.00546448087431694,0.0,479.4806590362392
757,1047,0.3579391556154168,0.284374837232787,0.3875921916623953,0.1022002299581531,0.0735643183826297,0.0,0.2557389256572636,0.2557389256572636,1,3,Desert,,,
759,1020,-0.2754513209365297,-0.4463741718028693,-0.1195959670454178,-0.3429426526783485,0.1709228508663396,0.0,0.0674913317418188,0.1709228508663396,0,3,Desert,,,905.3818818181818
760,1048,0.3626918315592452,0.3508429178900515,0.3542566862828749,0.1194283707399723,0.0118489136691937,0.0084351452763703,0.2432634608192728,0.2432634608192728,1,3,Desert,,,
761,1051,0.5160013037536608,0.4338064315701909,0.5293490707511583,0.1692253020107269,0.0821948721834698,0.0,0.3467760017429339,0.3467760017429339,1,3,Desert,,,1768.5462317333333
763,1044,0.2697281029028551,0.222393325885583,0.2608203693683601,0.0648821431815704,0.047334777017272,0.0089077335344949,0.2048459597212846,0.2048459597212846,1,3,Desert,0.0,0.0,
764,1046,0.5072502304816873,0.4643296107591779,0.4895857986466031,0.3204447250189792,0.0429206197225093,0.0176644318350841,0.186805505462708,0.186805505462708,1,3,Desert,,,37.27053529411765
765,1048,0.3728410075025425,0.2746920694613649,0.3820417404021583,0.0783295986880485,0.0981489380411776,0.0,0.294511408814494,0.294511408814494,1,3,Desert,0.038181818181818185,0.0,37.674963636363636
766,1051,0.3778982034175729,0.2481423208844551,0.4100268765209977,0.0723381911554369,0.1297558825331178,0.0,0.305560012262136,0.305560012262136,1,3,Desert,,,
767,1040,0.0989266771116,0.1102531112761685,0.1418987593304891,-0.0138995103561119,0.0,0.0,0.112826187467712,0.112826187467712,4,3,Desert,,,
768,1044,0.3282281809777105,0.2624805144982809,0.3694294819627428,-0.0694402063303425,0.0657476664794296,0.0,0.3976683873080531,0.3976683873080531,1,3,Desert,,,
769,1033,-0.4714140109532783,-0.5047643313627681,-0.4916416475035907,-0.1749944534363308,0.0333503204094898,0.0202276365503124,0.0,0.0333503204094898,0,3,Desert,,,
770,1038,-0.104844319875299,-0.1780264068149948,-0.0630439128943547,-0.4927914234617265,0.0731820869396957,0.0,0.3879471035864275,0.3879471035864275,0,3,Desert,,,
771,1051,-0.0567706137473169,-0.2895120716400847,-0.0156502352965417,0.0351969739423192,0.2327414578927678,0.0,0.0,0.2327414578927678,0,3,Desert,,,
772,1040,-0.8354922394111597,-1.3788004182467164,-0.7069657666082236,-0.8219798172496375,0.5433081788355567,0.0,0.0,0.5433081788355567,0,3,Desert,,,
773,987,-0.6525018057042695,-0.7968274987908999,-0.895525206477914,-0.1489456894524978,0.1443256930866303,0.2430234007736444,0.0,0.2430234007736444,0,3,Desert,,,
780,1043,-0.1621989530511087,-0.2855450732801916,-0.2191271295985055,-0.1883601800000847,0.1233461202290828,0.0569281765473967,0.0261612269489759,0.1233461202290828,0,3,Desert,,,
781,1051,0.2306364183987629,0.1189434000756304,0.1402452786549647,0.1812022848906929,0.1116930183231325,0.0903911397437982,0.04943413350807,0.1116930183231325,2,3,Desert,,,
783,1051,-0.0011585344075806,-0.0674419150304268,-0.1054615629988107,0.1209035273420069,0.0662833806228462,0.10430302859123,0.0,0.10430302859123,0,3,Desert,,,
784,1051,0.1577097929890959,0.1200444174113773,0.1718966781027424,0.0447059761401922,0.0376653755777185,0.0,0.1130038168489037,0.1130038168489037,1,3,Desert,,,
785,1051,0.5072200463197795,0.4327275888943023,0.4781295058419293,0.1773492248911969,0.0744924574254771,0.02909054047785,0.3298708214285825,0.3298708214285825,1,3,Desert,,,
787,1051,0.5459897990868154,0.5345389505010301,0.5443628968705513,0.2613426674960816,0.0114508485857853,0.0016269022162641,0.2846471315907338,0.2846471315907338,1,3,Desert,,,
788,1051,0.3343772265648573,0.2840975730275823,0.3282488931547785,0.1261882201587334,0.050279653537275,0.0061283334100787,0.2081890064061239,0.2081890064061239,1,3,Desert,,,
789,1051,0.4085531010828626,0.3088450336564066,0.4252856213715491,0.1430751637432571,0.0997080674264559,0.0,0.2654779373396054,0.2654779373396054,1,3,Desert,,,
791,1051,0.4697875592115935,0.3970560378576026,0.4661722599742732,0.295119687374463,0.0727315213539909,0.0036152992373202,0.1746678718371305,0.1746678718371305,1,3,Desert,,,
793,1051,0.2588557224429956,0.2092098928314208,0.2562841332587564,0.1162120779132316,0.0496458296115747,0.0025715891842391,0.1426436445297639,0.1426436445297639,1,3,Desert,0.007246376811594203,0.0,363.3395149859649
813,1051,0.5151642004652214,0.493816158261432,0.4892560715609741,0.3623429073491809,0.0213480422037893,0.0259081289042472,0.1528212931160404,0.1528212931160404,1,3,Desert,,,99.34804347826088
816,918,0.6144005938111818,0.5833752662949241,0.6248354816452996,0.2752818462937976,0.0310253275162577,0.0,0.3391187475173842,0.3391187475173842,1,3,Desert,0.04075235109717868,0.0,256.5468981286111
817,1051,0.6331917166542227,0.582336182462089,0.6396347797012629,0.3648905379916664,0.0508555341921337,0.0,0.2683011786625563,0.2683011786625563,1,3,Desert,0.0,0.0,920.7335035629167
818,1051,0.5878100532576378,0.5195775231139586,0.5543242028762939,0.3712312876322998,0.0682325301436792,0.0334858503813438,0.2165787656253379,0.2165787656253379,1,3,Desert,0.021739130434782608,0.0,91.5201056612069
819,1051,0.7749034816457219,0.7196420374772218,0.7643919258924986,0.4188919689421561,0.0552614441685,0.0105115557532232,0.3560115127035658,0.3560115127035658,1,3,Desert,,,
820,1051,0.6087890712055415,0.5433069628676419,0.5847111563838152,0.3412636111759373,0.0654821083378995,0.0240779148217262,0.2675254600296042,0.2675254600296042,1,3,Desert,,,180.1547157917143
821,1047,0.4675888139193214,0.4382268831469786,0.4565891329187638,0.3175790735713566,0.0293619307723427,0.0109996810005575,0.1500097403479647,0.1500097403479647,1,3,Desert,0.012681159420289856,0.0,306.290625155493
822,1048,0.5885737217054343,0.5618485652517671,0.5851248088656689,0.3700459620862093,0.0267251564536672,0.0034489128397654,0.218527759619225,0.218527759619225,1,3,Desert,0.002717391304347826,0.0,722.1442736060869
825,1051,0.3550370896581513,0.3189117077724462,0.3316795434614189,0.2664449426214571,0.036125381885705,0.0233575461967323,0.0885921470366941,0.0885921470366941,1,3,Desert,0.0034482758620689655,0.0,263.5354757807317
827,1051,0.2939307576154091,0.2918785494949028,0.2809650833224734,0.1846850830551532,0.0020522081205063,0.0129656742929357,0.1092456745602559,0.1092456745602559,1,3,Desert,0.005434782608695652,0.0,276.97435897435895
840,899,0.1178436294268159,0.0285287071394561,0.1165944418070089,0.1626139759438502,0.0893149222873598,0.0012491876198069,0.0,0.0893149222873598,2,3,Desert,0.10844892812105927,1.0,67.17999999999999
841,925,-0.020363602468894,-0.0943550279650935,-0.0186460126555778,0.0898315385359121,0.0739914254961995,0.0,0.0,0.0739914254961995,0,3,Desert,,,
842,192,-5.188112241028395,-7.4679308864562035,-6.974737877551036,-1.9074151302950333,2.2798186454278087,1.7866256365226407,0.0,2.2798186454278087,0,3,Desert,,,17169.07452547608
844,243,-0.3884638399096474,-0.304098093901106,-0.3661942276895364,-0.367367497556305,0.0,0.0,0.0,0.0,0,3,Desert,,,
845,243,-0.2942277733671339,-0.2383878278469458,-0.2744614122387872,-0.4332448118201115,0.0,0.0,0.1390170384529776,0.1390170384529776,0,3,Desert,,,1062.1335199999999
848,857,0.3206861488324197,0.1534693041255133,0.3086354205777674,0.3055618829067256,0.1672168447069064,0.0120507282546523,0.0151242659256941,0.1672168447069064,2,3,Desert,0.011769651113913409,0.0,52704.145581818186
849,1041,0.3049478702568647,0.1722663468811819,0.2771207386404646,0.2912385818848185,0.1326815233756828,0.0278271316164001,0.0137092883720462,0.1326815233756828,2,3,Desert,0.15493410478945677,1.0,6406.041138928572
862,673,0.2120680485822409,0.1196698039622782,0.1904509217355849,0.189690258606832,0.0923982446199627,0.0216171268466559,0.0223777899754088,0.0923982446199627,2,3,Desert,,,4512.684210526316
906,1051,0.4389388149116648,0.4277626953638148,0.4513765523652863,0.1828573779618659,0.01117611954785,0.0,0.2560814369497989,0.2560814369497989,1,3,Desert,0.035636561479869426,0.0,180.2825
911,1051,0.2596319549536161,0.2130386192346979,0.2755401105622834,0.1368606512748803,0.0465933357189182,0.0,0.1227713036787357,0.1227713036787357,1,3,Desert,0.05331882480957562,1.0,185340.6910357143
1008,1051,0.3014126740408465,0.248006313989384,0.2512463662552171,-0.124472062762599,0.0534063600514624,0.0501663077856293,0.4258847368034455,0.4258847368034455,1,3,Desert,0.06405163853028799,1.0,41233.916666666664
1010,1047,0.3957130832832878,0.4495078422353582,0.4096437797171477,0.1725802606181939,0.0,0.0,0.2231328226650938,0.2231328226650938,4,3,Desert,0.11320754716981132,0.0,1918120.2083333333
11,1051,0.4042027445938411,0.4469459957051513,0.4270475188549604,0.2521868906334487,0.0,0.0,0.1520158539603924,0.1520158539603924,4,4,Semi-arid,0.03508254716981132,0.0,6926.476190476191
19,1036,0.2442021804387333,0.1805250329051648,0.2350439641301782,0.2294610905560886,0.0636771475335684,0.009158216308555,0.0147410898826446,0.0636771475335684,2,4,Semi-arid,0.08482220294882914,0.0,52817.84944954545
22,1044,0.1445686360798435,0.0749752158969168,0.1812844891520637,0.152528038986329,0.0695934201829266,0.0,0.0,0.0695934201829266,4,4,Semi-arid,0.12308514428215177,0.0,33298.13361853659
24,1024,0.2591569461768922,0.1522821687446865,0.2277463213505758,0.1901970149091857,0.1068747774322056,0.0314106248263164,0.0689599312677065,0.1068747774322056,2,4,Semi-arid,0.030798640611724725,0.0,8955.870946765957
25,1025,0.2462171804550524,0.1463578723473241,0.2266634268098638,0.186048610636349,0.0998593081077283,0.0195537536451886,0.0601685698187034,0.0998593081077283,2,4,Semi-arid,0.1017579445571332,1.0,61743.58079111111
31,938,0.2487269736135842,0.1095038343306484,0.2237676333260172,0.1717076697919339,0.1392231392829357,0.0249593402875669,0.0770193038216502,0.1392231392829357,2,4,Semi-arid,0.039163328882955054,0.0,2395.204577568182
32,991,0.2225233354572229,0.0982672662783412,0.1991272389126787,0.2412230129270641,0.1242560691788816,0.0233960965445442,0.0,0.1242560691788816,2,4,Semi-arid,0.02947098663737873,0.0,3299.242545224681
33,981,0.2313469291807608,0.1227305686468119,0.2131109917839431,0.2644316223787656,0.1086163605339488,0.0182359373968177,0.0,0.1086163605339488,2,4,Semi-arid,0.10699797160243407,1.0,2383.227117
34,1038,0.336977902636967,0.2560284516406942,0.3341886847086738,0.2281895194430517,0.0809494509962728,0.0027892179282932,0.1087883831939152,0.1087883831939152,1,4,Semi-arid,0.011819414842084867,0.0,2544.6202602380954
41,1003,0.1136483891077876,-0.1151112384449626,0.0818406687221777,0.2205559822850296,0.2287596275527502,0.0318077203856098,0.0,0.2287596275527502,2,4,Semi-arid,0.0991928632115548,0.0,14010.302948285715
42,1051,0.13683446209366,-0.0509259431446229,0.1124653720685477,0.1626327067258447,0.1877604052382829,0.0243690900251122,0.0,0.1877604052382829,2,4,Semi-arid,0.037783375314861464,0.0,1757.8186451
43,1043,-0.0100405367595639,-0.1805246152833259,-0.0291575588769457,0.1359341513665072,0.170484078523762,0.0191170221173817,0.0,0.170484078523762,0,4,Semi-arid,0.0951571792693288,0.0,16398.81569409091
45,1051,0.1130414257061682,-0.0727903646701864,0.1023792971249807,0.1892950721090401,0.1858317903763546,0.0106621285811875,0.0,0.1858317903763546,2,4,Semi-arid,0.10936443542934415,1.0,93701.8780195652
49,839,0.1836302054449613,0.0872596186722817,0.1595477113446634,0.1088104635451499,0.0963705867726796,0.0240824941002979,0.0748197418998114,0.0963705867726796,2,4,Semi-arid,0.006008010680907877,0.0,1512.0074414243245
50,1028,0.3470497101464188,0.2585508723805618,0.3387470598393368,0.2362168323503765,0.0884988377658569,0.0083026503070819,0.1108328777960423,0.1108328777960423,1,4,Semi-arid,0.0016992353440951572,0.0,5878.8275040571425
51,930,0.3562770623347043,0.2376555753573478,0.3260324616306721,0.227157180100718,0.1186214869773565,0.0302446007040322,0.1291198822339863,0.1291198822339863,4,4,Semi-arid,0.0016992353440951572,0.0,2707.8152394545455
52,1013,0.2383868178321058,0.1348145080654802,0.2289962709167754,0.1758356200926462,0.1035723097666255,0.0093905469153303,0.0625511977394596,0.1035723097666255,2,4,Semi-arid,0.11767204757858964,1.0,12732.968546153847
53,1036,0.1708375380809593,0.0071156410827928,0.1485631478015001,0.1946508509886734,0.1637218969981665,0.0222743902794592,0.0,0.1637218969981665,2,4,Semi-arid,0.051846906987093905,0.0,806.9924469136364
54,1036,0.3438693592334204,0.3001432548739025,0.3492634708241766,0.2435822437701328,0.0437261043595179,0.0,0.1002871154632876,0.1002871154632876,1,4,Semi-arid,0.059048428207306713,1.0,3962.5378730769226
55,1012,0.3297876502755459,0.2191445571884238,0.3166181691889942,0.2620872921818012,0.110643093087122,0.0131694810865516,0.0677003580937446,0.110643093087122,2,4,Semi-arid,0.018691588785046728,0.0,80.9855400104
57,793,0.0550217967216483,-0.0058687476989087,0.0362002881021281,0.0391899698634795,0.060890544420557,0.0188215086195201,0.0158318268581687,0.060890544420557,2,4,Semi-arid,0.01824655095683133,0.0,817.8894133868421
58,754,0.084867729943907,0.033237361473565,0.0686246983572573,0.0977748703647112,0.0516303684703419,0.0162430315866496,0.0,0.0516303684703419,2,4,Semi-arid,0.06008010680907877,0.0,923.4837713692307
59,912,0.0733359076953583,-0.0535017622560207,0.0629488592332532,0.1385624486257061,0.1268376699513791,0.0103870484621051,0.0,0.1268376699513791,2,4,Semi-arid,0.14443500424808836,1.0,13627.424636052632
133,1051,0.2129162863127865,0.0160243734618297,0.2098478512821683,0.2122064161013195,0.1968919128509568,0.0030684350306182,0.000709870211467,0.1968919128509568,2,4,Semi-arid,0.09290573372206025,0.0,11507.073519629628
220,1048,0.2458520799016438,0.0455556563864698,0.1847576868299763,0.2075686922222631,0.2002964235151739,0.0610943930716675,0.0382833876793806,0.2002964235151739,2,4,Semi-arid,0.07593457943925233,0.0,10745.461538461539
221,1035,0.1141213866980801,0.0030792139036934,0.08155496608404,0.1311387104971622,0.1110421727943866,0.0325664206140401,0.0,0.1110421727943866,2,4,Semi-arid,,,9365.1
222,1051,0.0415605494577995,-0.1094851281221935,0.0006433531675756,0.1241331290438433,0.1510456775799931,0.0409171962902238,0.0,0.1510456775799931,0,4,Semi-arid,0.035630841121495324,0.0,3067.090909090909
223,1050,0.1659908224552677,-0.0328286267286832,0.1402579944022168,0.1196032957063609,0.198819449183951,0.0257328280530508,0.0463875267489067,0.198819449183951,2,4,Semi-arid,0.13901869158878505,1.0,124.27272727272727
224,1045,0.2342690621040998,0.1327942368277685,0.206673868388685,0.1715687171271219,0.1014748252763312,0.0275951937154147,0.0627003449769778,0.1014748252763312,2,4,Semi-arid,0.14018691588785046,1.0,17955.909090909092
225,1050,0.2486033948849273,0.0616272071215032,0.2203015210529099,0.0991100762205506,0.186976187763424,0.0283018738320174,0.1494933186643766,0.186976187763424,2,4,Semi-arid,,,22240.384615384617
232,1051,0.0770807237639601,-0.1012391245916377,0.0418231827778111,0.1024252017552725,0.1783198483555979,0.0352575409861489,0.0,0.1783198483555979,2,4,Semi-arid,0.06016355140186916,0.0,42494.818181818184
259,1051,-0.4366882365063183,-0.349990570341276,-0.4010519105663552,-0.4526190184961203,0.0,0.0,0.015930781989802,0.015930781989802,0,4,Semi-arid,0.07775919732441472,0.0,32123.349050857585
260,1047,-0.2160995447775844,-0.2470524238102562,-0.2365186457023782,-0.6579366811703149,0.0309528790326718,0.0204191009247938,0.4418371363927305,0.4418371363927305,0,4,Semi-arid,0.051839464882943144,0.0,6072.5901875
261,1051,-0.407343091771938,-0.4462815233788368,-0.4642179832915036,-0.352061529474676,0.0389384316068988,0.0568748915195655,0.0,0.0568748915195655,0,4,Semi-arid,0.0641025641025641,0.0,6891.363253715842
263,1051,-0.1236541135535276,-0.1006088333006149,-0.1280358463378612,-0.1487919974812803,0.0,0.0043817327843336,0.0251378839277527,0.0251378839277527,0,4,Semi-arid,0.11036789297658862,0.0,9385.254155064285
264,1050,-0.2399089848756865,-0.2492825052783367,-0.1605096615213121,-0.5449700243532514,0.0093735204026501,0.0,0.3050610394775648,0.3050610394775648,0,4,Semi-arid,0.21265328874024525,0.0,
265,1046,-0.2317422962292146,-0.2601668649096429,-0.1897320690293398,-0.336487940748339,0.0284245686804283,0.0,0.1047456445191243,0.1047456445191243,0,4,Semi-arid,,,
268,1035,0.3372402743392659,0.2929339069614889,0.3361548475564884,0.1070163960426577,0.044306367377777,0.0010854267827775,0.2302238782966081,0.2302238782966081,1,4,Semi-arid,0.008051529790660225,0.0,
269,913,0.1240710814606199,0.1169435367556348,0.1274321695571435,-0.0361493292290444,0.0071275447049851,0.0,0.1602204106896644,0.1602204106896644,1,4,Semi-arid,,,
270,1049,0.3039896360310841,0.2958615534166751,0.3125907785285085,0.1087410362766495,0.008128082614409,0.0,0.1952485997544345,0.1952485997544345,1,4,Semi-arid,,,5868.535226136638
290,1051,0.3955430887156803,0.3427260854755173,0.4061134559101397,0.1675737211329425,0.052817003240163,0.0,0.2279693675827377,0.2279693675827377,1,4,Semi-arid,0.05936454849498328,1.0,115188.50635294117
291,1051,0.4952508238613479,0.4781610435912159,0.4788324319444853,0.1988375295586748,0.0170897802701319,0.0164183919168625,0.296413294302673,0.296413294302673,1,4,Semi-arid,0.023411371237458192,0.0,115457.71458823529
292,1051,0.4806360164699697,0.4761789598288366,0.4645803659032758,0.1651743899420122,0.004457056641133,0.0160556505666938,0.3154616265279574,0.3154616265279574,1,4,Semi-arid,0.03567447045707915,0.0,57907.61209248132
293,1051,0.4208041297013483,0.4159026372600071,0.3954059165090996,0.1997344835187392,0.0049014924413411,0.0253982131922486,0.221069646182609,0.221069646182609,1,4,Semi-arid,0.03874024526198439,0.0,11944.52235548559
296,1051,0.5086977883313026,0.4877903928460918,0.4998606142641336,0.3104180615151901,0.0209073954852108,0.0088371740671689,0.1982797268161125,0.1982797268161125,1,4,Semi-arid,0.0016722408026755853,0.0,
299,1051,0.4170521697652845,0.3724646200670017,0.4230167986754373,0.1991126627262239,0.0445875496982827,0.0,0.2179395070390605,0.2179395070390605,1,4,Semi-arid,0.10033444816053512,2.0,93707.47424686879
303,1033,0.5145463737852649,0.4204431283281996,0.5119364154450684,0.1696666031510398,0.0941032454570652,0.0026099583401965,0.344879770634225,0.344879770634225,1,4,Semi-arid,0.04846014492753623,0.0,33694.336588235295
304,1051,0.388134076752494,0.3927244924554912,0.3855285670229262,0.1080090888536081,0.0,0.0026055097295677,0.2801249878988858,0.2801249878988858,1,4,Semi-arid,0.020345596432552956,0.0,7172.097
305,1038,0.5737677102292478,0.5458810921134252,0.5598232825396073,0.1366456765095407,0.0278866181158226,0.0139444276896404,0.437122033719707,0.437122033719707,1,4,Semi-arid,,,
306,1046,0.4593517310707019,0.4918666566504284,0.4560709542362109,0.1331941189842144,0.0,0.003280776834491,0.3261576120864875,0.3261576120864875,1,4,Semi-arid,,,
312,1031,0.4738960694244511,0.5316918108259001,0.4190915811030423,0.2356008801463444,0.0,0.0548044883214088,0.2382951892781067,0.2382951892781067,1,4,Semi-arid,,,
313,1051,0.5094969511694277,0.4988664450014888,0.4802106270686955,0.3207694481829922,0.0106305061679389,0.0292863241007321,0.1887275029864354,0.1887275029864354,1,4,Semi-arid,,,43893.11405882353
321,1051,0.4359370120049608,0.4315336225703248,0.4321529677084623,0.2469749860278467,0.004403389434636,0.0037840442964984,0.1889620259771141,0.1889620259771141,1,4,Semi-arid,0.04013377926421405,0.0,11118.1478
334,1051,0.3165277751891563,0.3083261324774583,0.3452180528796187,0.0755001600483408,0.0082016427116979,0.0,0.2410276151408155,0.2410276151408155,1,4,Semi-arid,0.06438127090301003,1.0,4572.519910363637
339,1051,0.2570354830158102,0.3005308262181169,0.2496888057040051,0.0095165517035211,0.0,0.0073466773118051,0.247518931312289,0.247518931312289,1,4,Semi-arid,0.15734989648033126,2.0,
341,1051,0.2761161496693579,0.2116691916405645,0.2775773136479355,0.0819262031596544,0.0644469580287934,0.0,0.1941899465097034,0.1941899465097034,1,4,Semi-arid,,,399.7141176470588
342,1051,0.4332604781288603,0.3974188818968063,0.4317995331958871,0.1201991945238013,0.035841596232054,0.0014609449329732,0.313061283605059,0.313061283605059,1,4,Semi-arid,0.15786749482401657,2.0,120.33333333333333
380,1051,0.3334913889454817,0.3079011738034581,0.3258963097142299,0.2190806824985735,0.0255902151420235,0.0075950792312518,0.1144107064469082,0.1144107064469082,1,4,Semi-arid,0.087211576065702,1.0,8009.110119431818
382,1051,0.5546156146150748,0.5318305867745818,0.5445104749737495,0.3215146014486258,0.0227850278404929,0.0101051396413253,0.2331010131664489,0.2331010131664489,1,4,Semi-arid,0.03468559837728195,0.0,242.39156382117648
386,1046,0.4463369979758811,0.3750140477093876,0.4230895239673544,0.190990212933485,0.0713229502664934,0.0232474740085266,0.255346785042396,0.255346785042396,1,4,Semi-arid,0.012220817530552043,0.0,540.920649275
391,1051,0.481291945625126,0.428333251935681,0.4743174500649925,0.2965292819754864,0.0529586936894449,0.0069744955601335,0.1847626636496395,0.1847626636496395,1,4,Semi-arid,0.07142857142857142,1.0,66323.53523021739
393,1051,0.3814956054569965,0.3584178519767504,0.3736125481804384,0.2552030253578297,0.0230777534802461,0.0078830572765581,0.1262925800991668,0.1262925800991668,1,4,Semi-arid,0.018752633796881586,0.0,25815.063923076923
399,1032,0.4264550658780174,0.3768516704281373,0.4143140396684456,0.1649888628933372,0.0496033954498801,0.0121410262095718,0.2614662029846801,0.2614662029846801,1,4,Semi-arid,0.012905748924520923,0.0,41848.33388631579
448,852,0.0380526644588627,-0.3002467532529529,-0.1210913397177289,-0.046428619764921,0.3382994177118157,0.1591440041765917,0.0844812842237838,0.3382994177118157,0,4,Semi-arid,0.04431114551083591,0.0,6654.963837724138
469,1051,0.5433187326052735,0.5791020320403857,0.5340344769901639,0.3013294811635773,0.0,0.0092842556151095,0.2419892514416962,0.2419892514416962,1,4,Semi-arid,0.07792207792207792,1.0,10038.832285413793
470,1051,0.3520136940761639,0.3515703901827047,0.3216997481711874,0.2239697602886293,0.0004433038934591,0.0303139459049764,0.1280439337875345,0.1280439337875345,1,4,Semi-arid,0.0,0.0,67461.47998469387
472,1048,0.3648786681069715,0.2647863215195276,0.3427691761308515,0.2318510176619623,0.1000923465874439,0.02210949197612,0.1330276504450092,0.1330276504450092,1,4,Semi-arid,0.10960067969413764,2.0,609970.8176040817
474,1047,0.3148008279092841,0.166615326873411,0.2379561907514451,0.1965240953994204,0.148185501035873,0.0768446371578389,0.1182767325098637,0.148185501035873,2,4,Semi-arid,0.034409515717926935,0.0,2446.7483770930235
